id_votante,centro_1,centro_2,centro_3,centro_4,centro_5,centro_6,centro_7,centro_8,centro_9,centro_10,centro_11,centro_12,centro_13,centro_14,centro_15,centro_16,centro_17,centro_18,centro_19,centro_20,centro_21,centro_22,centro_23,centro_24,centro_25,centro_26,centro_27,centro_28,centro_29,centro_30
833,0.831081,1.157275,0.236433,0.935574,1.053406,0.91941,1.030175,1.298002,0.18679,1.29986,1.152795,0.985446,1.188822,0.825662,0.72621,1.626429,1.437522,1.092028,1.457938,1.114511,1.838045,1.703814,1.299961,1.042232,0.995071,1.18459,0.962132,1.869053,1.503643,1.480215
834,1.416602,2.059093,1.852331,2.180502,0.869338,1.074257,1.403942,1.215616,2.051336,0.763894,1.587684,2.064167,1.901979,1.114463,1.314799,0.30258,0.802477,0.822513,0.651396,0.836955,0.222282,0.442623,1.712767,1.744174,1.043869,1.757219,1.64926,0.206848,0.758231,1.061779
835,1.540662,0.591544,0.589768,0.265917,1.517916,1.192835,0.94674,1.979426,0.606511,1.516629,0.901502,0.410265,0.725952,1.365223,0.955237,1.960197,1.566495,1.517676,1.661544,1.612791,2.120223,1.926387,0.950407,0.705931,1.218844,0.816469,0.722427,2.152266,1.634216,1.464735
836,1.295615,2.944934,2.036121,2.75548,1.891234,2.174587,2.584884,1.249304,1.973178,2.392082,2.787728,2.789273,2.933491,1.740776,2.177402,2.337513,2.588761,1.972963,2.488795,1.825702,2.553716,2.590016,2.96515,2.75344,2.260684,2.88273,2.644283,2.569429,2.623741,2.799617
837,1.343714,0.994517,1.118116,1.169937,0.787338,0.468896,0.372093,1.511624,1.346306,0.361222,0.513639,1.031537,0.828401,0.8966,0.572256,0.810841,0.280961,0.715931,0.428819,0.883791,0.886204,0.663206,0.634473,0.688531,0.379145,0.681394,0.615421,0.915582,0.33893,0.189036
838,1.463771,0.955114,1.184579,1.161143,0.911819,0.585999,0.388695,1.636106,1.41169,0.472868,0.473208,1.014329,0.780526,1.01813,0.664093,0.901908,0.355091,0.840081,0.515793,1.007864,0.952875,0.725104,0.56393,0.664412,0.497993,0.632044,0.610976,0.980582,0.398877,0.135711
839,1.482219,1.106627,1.295475,1.311082,0.892086,0.623003,0.527985,1.610686,1.523635,0.409306,0.62505,1.165416,0.931236,1.032297,0.747537,0.789794,0.245285,0.814495,0.408621,0.978773,0.817603,0.588906,0.709436,0.815852,0.53162,0.782852,0.758961,0.843997,0.271131,0.038039
840,0.09663,1.657688,0.855372,1.54168,0.618875,0.815997,1.223752,0.558558,0.926211,1.086317,1.433898,1.530626,1.613318,0.403072,0.817442,1.19879,1.2781,0.696481,1.212502,0.605904,1.432999,1.38397,1.613954,1.42366,0.904813,1.543283,1.307992,1.458627,1.32514,1.455692
841,1.909585,0.193183,1.040346,0.347396,1.682738,1.285848,0.850725,2.288966,1.147957,1.49197,0.669953,0.287336,0.35763,1.610864,1.099908,1.964833,1.463925,1.652903,1.601937,1.790336,2.067541,1.846356,0.594785,0.509573,1.267856,0.506108,0.616676,2.09748,1.521469,1.265476
842,1.005174,2.200288,1.28233,1.953314,1.620682,1.733094,2.013264,1.313383,1.147279,2.060798,2.171654,2.02335,2.234293,1.388685,1.634118,2.202143,2.242834,1.695728,2.199061,1.609796,2.436488,2.385613,2.330903,2.081373,1.824082,2.222418,1.992175,2.46158,2.297143,2.374548
843,1.306981,2.669058,1.74739,2.426557,1.94801,2.123727,2.446494,1.485495,1.62023,2.421261,2.617196,2.493963,2.69668,1.737898,2.054101,2.493699,2.61143,2.027979,2.547624,1.915802,2.725608,2.706733,2.781563,2.538063,2.215027,2.677708,2.444187,2.747513,2.660072,2.770403
844,0.600271,1.74738,1.214653,1.747141,0.253969,0.661046,1.144682,0.518241,1.371016,0.693566,1.373926,1.679288,1.64184,0.386962,0.83589,0.613999,0.882785,0.306181,0.75872,0.144922,0.845226,0.847969,1.54766,1.449361,0.708095,1.527,1.330472,0.86733,0.904263,1.136602
845,2.153999,3.033473,2.209931,2.728766,2.759174,2.823746,3.02092,2.439435,2.007773,3.174718,3.136706,2.844574,3.117872,2.520327,2.684573,3.347752,3.34715,2.831418,3.320169,2.754837,3.581913,3.520714,3.270729,3.004013,2.912163,3.145834,2.939906,3.607599,3.405899,3.444759
846,1.42746,0.393326,0.751263,0.536952,1.110363,0.706723,0.27291,1.757394,0.949479,0.912835,0.194934,0.39662,0.282317,1.070266,0.549084,1.384752,0.908048,1.074431,1.03301,1.219121,1.501747,1.28744,0.31733,0.087117,0.682909,0.210031,0.033462,1.532593,0.971051,0.760619
847,1.211966,1.293229,1.234284,1.432216,0.58675,0.445768,0.641105,1.289039,1.456971,0.086295,0.821705,1.306984,1.13562,0.768763,0.655441,0.490037,0.111132,0.505268,0.119589,0.660968,0.588198,0.382718,0.954047,0.97928,0.37073,0.991452,0.888834,0.619341,0.154144,0.375467
848,2.05081,3.006785,2.161446,2.708623,2.664957,2.746758,2.96366,2.320178,1.966801,3.091307,3.088183,2.818465,3.083542,2.429204,2.616899,3.248638,3.267175,2.738739,3.234304,2.656208,3.482981,3.428767,3.22741,2.962452,2.836105,3.104863,2.893596,3.508069,3.324556,3.37464
849,1.519364,1.583686,1.618835,1.765232,0.878043,0.828804,0.965373,1.500103,1.841992,0.449693,1.100505,1.627642,1.411308,1.099285,1.039842,0.452167,0.335292,0.798334,0.294956,0.919154,0.370277,0.171539,1.192854,1.283188,0.755828,1.262821,1.211143,0.389757,0.266857,0.511734
850,1.595325,2.484641,1.633258,2.191705,2.183804,2.236424,2.437627,1.92227,1.439451,2.589673,2.560078,2.296921,2.557546,1.942041,2.097048,2.777632,2.760531,2.254147,2.736468,2.185399,3.011131,2.941739,2.6993,2.434584,2.324625,2.57706,2.365381,3.037629,2.819775,2.856974
851,0.321006,1.513419,0.835552,1.448513,0.34988,0.562521,1.007872,0.60364,0.969118,0.810527,1.229382,1.410127,1.443737,0.129138,0.61629,0.944813,1.003169,0.424113,0.936482,0.358896,1.177315,1.114,1.410801,1.249278,0.647269,1.355884,1.129571,1.204434,1.049293,1.189847
852,0.672674,1.911546,0.987497,1.691854,1.268983,1.376246,1.672418,1.042603,0.894847,1.703124,1.841198,1.743039,1.928154,1.033519,1.285245,1.857048,1.884913,1.342546,1.842197,1.264164,2.091082,2.032587,2.006079,1.765104,1.467372,1.903839,1.669259,2.116997,1.93929,2.019151
853,0.167413,1.900395,1.117972,1.798496,0.679217,0.976512,1.424016,0.314264,1.18443,1.178927,1.643455,1.780893,1.844735,0.537181,1.026862,1.186683,1.375554,0.761317,1.282215,0.623748,1.417794,1.411004,1.824821,1.652049,1.058251,1.764598,1.533805,1.439462,1.412604,1.587292
854,0.482078,1.630344,0.715875,1.436049,0.996149,1.065708,1.357976,0.932921,0.676335,1.403414,1.531264,1.470262,1.633619,0.75173,0.969219,1.595044,1.580644,1.064189,1.547227,1.008019,1.826846,1.750366,1.69895,1.464181,1.156423,1.600837,1.364286,1.854348,1.637115,1.705907
855,1.271073,2.264851,1.377448,1.99011,1.86312,1.931325,2.160362,1.605328,1.2039,2.27791,2.297207,2.080516,2.32141,1.622961,1.804386,2.455167,2.452325,1.9345,2.422572,1.862591,2.688905,2.623295,2.445112,2.185228,2.020659,2.327907,2.107523,2.715176,2.510195,2.560317
856,1.517861,0.289872,0.794679,0.469034,1.21461,0.81138,0.369662,1.856642,0.978765,1.011512,0.233363,0.317074,0.185047,1.169974,0.648944,1.484099,0.99747,1.179113,1.127508,1.323295,1.595614,1.378711,0.291807,0.03354,0.787308,0.16067,0.137393,1.626173,1.058755,0.83209
857,1.933845,0.254145,1.046232,0.333785,1.728236,1.334976,0.90999,2.321938,1.140195,1.551851,0.736023,0.309134,0.42627,1.647884,1.142102,2.024563,1.528653,1.700945,1.664633,1.835202,2.131222,1.911077,0.666396,0.5688,1.320578,0.574389,0.671329,2.161353,1.587002,1.334386
858,0.516741,1.256305,0.441904,1.122846,0.678888,0.634008,0.911293,0.955607,0.556206,0.995782,1.094655,1.118995,1.230657,0.442986,0.51895,1.267844,1.159508,0.726005,1.148409,0.732546,1.488309,1.376144,1.267724,1.049216,0.722228,1.179499,0.940954,1.51835,1.22032,1.262714
859,1.257383,1.45749,1.378313,1.598931,0.616355,0.577702,0.807344,1.272457,1.597499,0.198946,0.98278,1.473662,1.29747,0.832068,0.802602,0.346271,0.20273,0.535319,0.047263,0.667234,0.421575,0.220297,1.107953,1.144467,0.514457,1.152069,1.055335,0.452617,0.178799,0.481653
860,0.544913,1.443117,0.529011,1.250105,0.939548,0.941857,1.192617,1.015778,0.508518,1.299298,1.356844,1.282763,1.448948,0.692112,0.81691,1.53987,1.466472,0.998374,1.449654,0.971246,1.766699,1.669263,1.521438,1.282163,1.030287,1.420108,1.184887,1.795706,1.52653,1.568916
861,1.33974,2.879545,1.957056,2.663356,1.969055,2.207447,2.581651,1.395491,1.862783,2.46333,2.771106,2.713626,2.886665,1.789176,2.177158,2.464421,2.658775,2.051133,2.57412,1.917516,2.689131,2.701685,2.943575,2.71559,2.296868,2.850599,2.61282,2.707627,2.700128,2.847871
862,1.182708,2.480185,1.560339,2.234526,1.818556,1.969306,2.274578,1.41389,1.428466,2.279931,2.439889,2.303937,2.511303,1.598751,1.887367,2.380695,2.467133,1.896894,2.411472,1.794691,2.61425,2.582219,2.601958,2.355481,2.060684,2.495855,2.26379,2.637515,2.518216,2.614922
863,0.534435,1.988747,1.076089,1.795732,1.166437,1.333361,1.680662,0.849062,1.023252,1.630563,1.866952,1.830183,1.986514,0.947903,1.279165,1.734787,1.819754,1.244643,1.759996,1.145339,1.968959,1.930648,2.039089,1.812639,1.424498,1.946746,1.708729,1.993158,1.869235,1.979945
864,0.340427,1.868671,1.183808,1.811269,0.488638,0.85112,1.327924,0.250834,1.293033,0.984497,1.555471,1.770871,1.789731,0.437219,0.958434,0.938176,1.179748,0.566669,1.069867,0.408325,1.166813,1.174426,1.735639,1.59455,0.921132,1.692806,1.474073,1.187423,1.209143,1.414119
865,1.411879,0.455711,0.499578,0.226717,1.310087,0.963367,0.698756,1.826356,0.609317,1.274255,0.667365,0.271036,0.542409,1.180406,0.731131,1.724188,1.319041,1.30228,1.416945,1.409663,1.878175,1.681332,0.739007,0.479395,0.982384,0.604398,0.479874,1.910127,1.38657,1.217805
866,1.195017,0.613695,0.310768,0.442865,1.112394,0.791145,0.627722,1.60929,0.476497,1.130689,0.670428,0.450927,0.647563,0.969512,0.551597,1.561904,1.202061,1.11123,1.281224,1.208647,1.730958,1.546333,0.788595,0.520787,0.824128,0.662413,0.46884,1.763116,1.270995,1.14438
867,0.614211,2.038403,1.426921,2.015149,0.55939,0.964775,1.450102,0.286941,1.552363,0.992505,1.67974,1.958969,1.940695,0.622733,1.121369,0.813339,1.175371,0.616181,1.039,0.451825,1.022449,1.080758,1.854914,1.746822,1.016322,1.830008,1.626973,1.037392,1.189568,1.438093
868,1.702917,0.438113,0.764046,0.134485,1.612682,1.255949,0.932377,2.126385,0.811269,1.545556,0.836479,0.291142,0.601278,1.485171,1.02921,2.005616,1.568896,1.602287,1.680668,1.713212,2.147336,1.941898,0.84572,0.636759,1.267024,0.718671,0.688023,2.178942,1.63418,1.430923
869,1.639584,0.407643,0.706863,0.08135,1.540825,1.183694,0.865286,2.05953,0.769225,1.474908,0.778055,0.241833,0.559234,1.415139,0.95698,1.934128,1.50079,1.530116,1.610918,1.641583,2.077126,1.872648,0.798136,0.578038,1.195136,0.668229,0.622837,2.10878,1.566424,1.3679
870,0.378196,1.852826,1.189323,1.804108,0.44869,0.821269,1.301362,0.27922,1.306459,0.941062,1.529761,1.759399,1.769649,0.419434,0.939082,0.887708,1.135692,0.525072,1.023378,0.363785,1.116339,1.124729,1.7093,1.574467,0.888531,1.669789,1.453917,1.136984,1.163828,1.373432
871,1.457985,0.727898,1.031103,0.934855,0.979114,0.595243,0.207692,1.692355,1.252962,0.623898,0.244936,0.786241,0.556148,1.031755,0.584641,1.085226,0.55635,0.91888,0.705378,1.084092,1.161838,0.937113,0.358859,0.435914,0.524835,0.407948,0.390756,1.190852,0.610357,0.362818
872,1.496501,2.552773,1.667427,2.274425,2.110463,2.203585,2.446831,1.782634,1.49283,2.54194,2.586321,2.367784,2.611079,1.875846,2.085516,2.693705,2.720374,2.184651,2.683172,2.101233,2.928043,2.87472,2.734929,2.475235,2.293724,2.61791,2.397186,2.953184,2.776558,2.837957
873,1.590843,2.087962,1.963123,2.235733,1.016153,1.167806,1.443151,1.406832,2.170165,0.821514,1.608025,2.110195,1.922671,1.263798,1.406473,0.417608,0.813568,0.9602,0.684145,0.997113,0.217627,0.431189,1.716996,1.77767,1.124354,1.775245,1.691523,0.185635,0.757678,1.043462
874,1.534144,0.218968,0.712682,0.276449,1.30902,0.919702,0.532512,1.907673,0.86603,1.164966,0.427105,0.135511,0.26015,1.229706,0.722032,1.634011,1.169845,1.28372,1.290954,1.415642,1.759718,1.547845,0.464475,0.227112,0.911928,0.330099,0.284077,1.790832,1.233432,1.020502
875,1.358579,1.297314,0.661814,0.982854,1.634945,1.461879,1.442891,1.829456,0.4426,1.840588,1.490644,1.108843,1.403131,1.408454,1.240803,2.198611,1.955586,1.670523,1.999025,1.697376,2.403419,2.254455,1.591133,1.323857,1.526523,1.458278,1.289503,2.434928,2.024021,1.946387
876,1.179315,2.565986,1.642468,2.330705,1.820397,1.999161,2.328114,1.363817,1.52461,2.294383,2.501982,2.393138,2.588675,1.610972,1.933538,2.36644,2.48487,1.900416,2.420273,1.788135,2.598497,2.579046,2.667961,2.427189,2.090401,2.566067,2.331428,2.620514,2.53321,2.645854
877,1.845157,2.566816,1.768459,2.258548,2.411319,2.429811,2.588244,2.193027,1.557776,2.793654,2.69119,2.377783,2.657046,2.165939,2.271973,3.010121,2.956804,2.478223,2.944418,2.420967,3.24212,3.160232,2.818607,2.55057,2.515507,2.691417,2.492187,3.269568,3.018465,3.032908
878,1.440778,2.814386,1.893335,2.569578,2.082233,2.26625,2.592777,1.594944,1.763551,2.559375,2.764007,2.638674,2.843091,1.875986,2.1996,2.620197,2.750456,2.162711,2.683733,2.046749,2.851059,2.838027,2.928446,2.684841,2.357476,2.824539,2.591066,2.872307,2.798207,2.912936
879,1.094728,1.510679,1.314863,1.617312,0.454585,0.518176,0.853031,1.092135,1.525268,0.215349,1.052901,1.504537,1.362456,0.685872,0.757592,0.264769,0.343977,0.377047,0.191827,0.493722,0.436519,0.314785,1.19629,1.194297,0.480197,1.222358,1.093614,0.468368,0.344678,0.625323
880,0.817855,1.24577,0.907029,1.288182,0.269265,0.150286,0.624921,0.984088,1.114485,0.332524,0.853717,1.198852,1.128664,0.367945,0.376729,0.648724,0.514484,0.220022,0.480471,0.376633,0.846577,0.710841,1.027108,0.939198,0.188068,1.008964,0.822867,0.87812,0.567487,0.694535
881,0.574028,1.187798,0.404997,1.064007,0.663445,0.578274,0.838084,0.998937,0.546733,0.947382,1.020551,1.054166,1.158705,0.439897,0.448937,1.241264,1.105345,0.703359,1.10214,0.726745,1.457457,1.336237,1.193664,0.976272,0.664501,1.105947,0.867403,1.48799,1.167546,1.198609
882,0.968572,0.782076,0.334932,0.702872,0.822515,0.513023,0.499443,1.351404,0.562933,0.872874,0.638621,0.663048,0.748622,0.690342,0.273106,1.284393,0.970739,0.821365,1.028603,0.919747,1.463777,1.291103,0.801459,0.569171,0.558541,0.703237,0.466007,1.49592,1.039603,0.966986
883,0.943197,0.857629,0.548952,0.858153,0.651667,0.29446,0.374342,1.264451,0.775858,0.645036,0.574477,0.781905,0.775588,0.578102,0.061802,1.064976,0.7464,0.63467,0.800635,0.756739,1.238429,1.063261,0.754299,0.580732,0.331464,0.688725,0.460763,1.270596,0.814934,0.768123
884,0.123605,1.825821,0.991232,1.694778,0.764963,0.994068,1.404836,0.503621,1.030526,1.248797,1.613962,1.692637,1.787562,0.570556,0.998216,1.319051,1.442917,0.845652,1.367832,0.733303,1.55292,1.523244,1.793688,1.599357,1.081988,1.720952,1.484738,1.576675,1.486996,1.629955
885,0.878775,1.904371,0.990008,1.655527,1.442046,1.500284,1.743519,1.268182,0.849546,1.847508,1.89189,1.726486,1.942369,1.198841,1.378072,2.038862,2.021216,1.511205,1.993141,1.448606,2.271546,2.197934,2.04701,1.793635,1.589757,1.935427,1.708089,2.298613,2.079267,2.131208
886,1.491415,0.476643,0.556567,0.178969,1.41596,1.073916,0.804262,1.91543,0.627917,1.385696,0.756663,0.288387,0.59423,1.279223,0.840401,1.835681,1.428533,1.410086,1.527956,1.514337,1.989611,1.792171,0.810701,0.561993,1.093838,0.676183,0.577438,2.021552,1.495822,1.320837
887,0.698939,1.836548,1.331339,1.849301,0.343085,0.742311,1.219238,0.53869,1.489955,0.717229,1.446793,1.776024,1.724001,0.5047,0.932859,0.55376,0.896376,0.375584,0.758087,0.23951,0.776936,0.809333,1.616808,1.533562,0.779006,1.604173,1.416049,0.796128,0.908972,1.163093
888,0.79613,1.572908,1.182882,1.617174,0.180244,0.480392,0.937777,0.791417,1.370904,0.42289,1.162034,1.529183,1.449391,0.427836,0.700375,0.421928,0.609644,0.13748,0.486818,0.186063,0.65348,0.60546,1.327906,1.263136,0.499294,1.323514,1.148816,0.680888,0.630911,0.86823
889,0.504519,2.067513,1.166191,1.888001,1.145952,1.350401,1.724634,0.75401,1.13023,1.625703,1.919467,1.914442,2.055762,0.943378,1.318777,1.694579,1.81839,1.226397,1.747775,1.113169,1.92761,1.903892,2.094696,1.877101,1.440528,2.008091,1.769547,1.950442,1.864374,1.994046
890,0.453291,1.479849,0.886564,1.446376,0.20788,0.460743,0.931207,0.648327,1.044411,0.672611,1.158224,1.39248,1.394585,0.058591,0.564334,0.807184,0.867046,0.280558,0.794669,0.235477,1.03835,0.970565,1.338631,1.199407,0.538101,1.295567,1.078856,1.06603,0.91086,1.065742
891,0.938062,2.560351,1.652108,2.372165,1.558206,1.814446,2.210791,0.9834,1.594711,2.055256,2.410015,2.40472,2.550223,1.387784,1.803559,2.047978,2.251368,1.640366,2.162397,1.503531,2.272965,2.28584,2.586388,2.371278,1.90242,2.501654,2.263115,2.29165,2.290863,2.448845
892,0.84975,1.1579,0.241205,0.931073,1.075655,0.939428,1.043261,1.317369,0.169186,1.320037,1.162465,0.984463,1.192836,0.847949,0.744251,1.648256,1.456621,1.114126,1.478202,1.13681,1.85957,1.724618,1.307841,1.048777,1.014535,1.191306,0.970576,1.890605,1.522896,1.496778
893,1.015292,0.885712,0.064552,0.66903,1.08108,0.845929,0.832185,1.462025,0.214888,1.219567,0.920317,0.713257,0.924632,0.889397,0.616338,1.604213,1.327621,1.100417,1.377222,1.162286,1.797353,1.636424,1.05399,0.789644,0.90415,0.932305,0.722155,1.829282,1.396249,1.322213
894,0.855803,2.05519,1.557579,2.07641,0.568988,0.959026,1.426925,0.564062,1.710751,0.877311,1.651719,2.000181,1.936859,0.729675,1.158345,0.587494,1.036991,0.591624,0.883332,0.468167,0.77321,0.867606,1.8172,1.748673,0.98723,1.812704,1.632618,0.784101,1.03635,1.315583
895,1.401833,2.690159,1.774543,2.436189,2.040242,2.196376,2.499592,1.60532,1.632612,2.505159,2.66238,2.511572,2.726755,1.823176,2.113839,2.596234,2.693007,2.119165,2.635465,2.013284,2.829157,2.802543,2.822886,2.574089,2.287758,2.715043,2.484311,2.851807,2.743616,2.842077
896,1.537886,1.377502,1.502521,1.577276,0.905843,0.751723,0.784419,1.58573,1.729711,0.412874,0.895797,1.433855,1.201761,1.096248,0.93045,0.619393,0.226451,0.823695,0.308928,0.969952,0.586976,0.366055,0.976266,1.085217,0.666386,1.053468,1.023244,0.609258,0.174115,0.294335
897,1.040485,1.000267,0.861445,1.087119,0.544993,0.162007,0.356479,1.254244,1.087034,0.342131,0.582231,0.977997,0.869229,0.601139,0.284876,0.794988,0.433222,0.491279,0.492383,0.652081,0.945273,0.757246,0.752827,0.686343,0.087684,0.742245,0.576401,0.977326,0.501443,0.499638
898,1.197881,1.352689,1.26734,1.486741,0.564085,0.469982,0.698969,1.253687,1.487916,0.089219,0.882556,1.363485,1.196158,0.760486,0.69016,0.428314,0.150413,0.481941,0.070865,0.63069,0.532587,0.335151,1.015758,1.038175,0.4024,1.052361,0.946013,0.564077,0.170226,0.42855
899,1.408407,0.444011,0.77046,0.594311,1.069615,0.663958,0.216728,1.726994,0.975315,0.857979,0.15857,0.454294,0.318473,1.03988,0.520244,1.330337,0.850565,1.030984,0.976497,1.17859,1.445123,1.230257,0.307738,0.128955,0.635462,0.221139,0.045954,1.4759,0.913426,0.704141
900,1.343847,2.789565,1.865485,2.557387,1.983806,2.188433,2.534728,1.467245,1.751604,2.468267,2.713869,2.617956,2.808743,1.786361,2.135948,2.508408,2.661309,2.065079,2.587948,1.942633,2.737589,2.733112,2.881987,2.64462,2.279204,2.782562,2.546788,2.757968,2.706793,2.834075
901,1.238861,0.520923,0.543816,0.533208,0.991685,0.609728,0.327751,1.594855,0.751357,0.893148,0.383545,0.441556,0.46679,0.913232,0.403419,1.350796,0.934239,0.969252,1.033134,1.097765,1.49659,1.29703,0.529385,0.285852,0.613319,0.422402,0.190536,1.528415,1.00196,0.848457
902,1.91774,0.318971,1.008185,0.286296,1.746563,1.361044,0.957648,2.318327,1.084077,1.59809,0.799831,0.313622,0.499907,1.652232,1.157188,2.069568,1.585983,1.723838,1.716861,1.852159,2.185065,1.967739,0.747042,0.620145,1.353297,0.645155,0.71258,2.215625,1.646224,1.40343
903,1.364242,0.983698,0.489798,0.669549,1.513253,1.274921,1.178545,1.830583,0.346666,1.642099,1.201231,0.795458,1.09349,1.311444,1.039493,2.038219,1.735332,1.534948,1.798073,1.590844,2.227937,2.060262,1.289973,1.025419,1.327132,1.155936,1.002484,2.259974,1.804432,1.694363
904,0.9442,1.790298,0.891984,1.528742,1.461262,1.475284,1.676999,1.36401,0.728499,1.835963,1.810885,1.608734,1.839472,1.214147,1.331052,2.062274,2.001435,1.525267,1.98634,1.479585,2.292285,2.203436,1.958967,1.699898,1.562363,1.842498,1.621201,2.320489,2.062234,2.091175
905,1.133643,1.250807,0.48007,0.961934,1.413541,1.262442,1.295165,1.605014,0.25192,1.643171,1.372223,1.062983,1.330395,1.183705,1.051492,1.984833,1.768837,1.452051,1.801792,1.47307,2.193947,2.05289,1.492182,1.223641,1.332231,1.363845,1.171258,2.225177,1.83644,1.781767
906,1.747912,2.01159,2.003854,2.192665,1.134814,1.201359,1.392483,1.614061,2.220981,0.825877,1.528509,2.056188,1.838001,1.379235,1.429495,0.547975,0.756697,1.066999,0.669753,1.138289,0.315248,0.408786,1.614777,1.712011,1.141337,1.689515,1.639122,0.29484,0.6906,0.932655
907,1.380107,2.871425,1.947295,2.645563,2.015901,2.237721,2.597567,1.467598,1.841192,2.505915,2.781532,2.702054,2.885545,1.827097,2.195772,2.525577,2.700331,2.097694,2.621145,1.969272,2.752489,2.757201,2.9517,2.718324,2.327929,2.855068,2.61826,2.771848,2.743752,2.881357
908,0.889305,1.207763,0.927797,1.26723,0.332302,0.132655,0.57394,1.052344,1.14116,0.276419,0.800689,1.170651,1.083716,0.439325,0.373092,0.639397,0.449806,0.27344,0.43061,0.437001,0.824287,0.673186,0.971066,0.897247,0.133725,0.959577,0.783392,0.856238,0.505724,0.622465
909,1.054554,1.839994,1.519852,1.918146,0.51129,0.7807,1.185533,0.902617,1.709184,0.564168,1.394885,1.817545,1.699724,0.752341,1.015362,0.194888,0.687069,0.47529,0.524515,0.470908,0.402547,0.474594,1.544141,1.5243,0.77336,1.563172,1.417436,0.420545,0.672955,0.970333
910,1.284665,1.383382,1.345192,1.534005,0.64815,0.553174,0.737898,1.326495,1.567436,0.175992,0.906049,1.405373,1.220995,0.849155,0.766503,0.430221,0.119036,0.566034,0.052241,0.709686,0.493722,0.277991,1.027389,1.072035,0.480857,1.074793,0.986437,0.523848,0.100923,0.398195
911,0.399056,1.772579,1.136615,1.733115,0.357685,0.731618,1.21315,0.370145,1.266093,0.852266,1.441957,1.683606,1.685744,0.341479,0.856637,0.823063,1.0475,0.434852,0.938606,0.276277,1.054685,1.050307,1.621065,1.49067,0.797765,1.583703,1.370143,1.076825,1.077147,1.282867
912,1.008826,2.456517,1.532712,2.235479,1.65028,1.842134,2.187009,1.187573,1.433979,2.128716,2.367812,2.288413,2.469466,1.44556,1.787783,2.191396,2.320494,1.730794,2.252058,1.615357,2.42309,2.406585,2.537027,2.302447,1.933081,2.439452,2.202908,2.444887,2.36751,2.488304
913,1.65879,2.511405,1.671159,2.214514,2.243009,2.288327,2.48012,1.98965,1.472915,2.644086,2.598231,2.323162,2.588416,2.00035,2.144727,2.838074,2.813362,2.312668,2.791795,2.246266,3.07133,2.999358,2.734863,2.469148,2.376038,2.611382,2.402369,3.098026,2.873155,2.905408
914,1.126376,2.812416,1.916462,2.638286,1.706076,2.002571,2.425019,1.051925,1.872509,2.207133,2.63274,2.66282,2.791758,1.565661,2.018227,2.140862,2.403687,1.787392,2.299991,1.637083,2.355788,2.395526,2.811704,2.608144,2.087123,2.734285,2.496482,2.371185,2.436906,2.62043
915,0.420574,1.330825,0.592681,1.233356,0.515299,0.543781,0.903148,0.817879,0.725849,0.877542,1.107514,1.210459,1.28278,0.273524,0.495743,1.11164,1.053872,0.568884,1.023836,0.562696,1.336402,1.237952,1.286617,1.092955,0.635126,1.213206,0.977448,1.365752,1.110387,1.189393
916,0.398448,1.960097,1.272653,1.903457,0.559661,0.934606,1.414153,0.165879,1.37687,1.047392,1.642328,1.863022,1.879727,0.527635,1.0486,0.96268,1.240813,0.634446,1.123522,0.470252,1.18614,1.210688,1.822064,1.684527,1.001885,1.781353,1.564005,1.204808,1.266546,1.482768
917,1.876598,0.292333,0.968987,0.247279,1.706076,1.321487,0.922272,2.27686,1.048548,1.561881,0.769384,0.273258,0.474587,1.610902,1.116563,2.032932,1.552571,1.683806,1.682012,1.811537,2.150471,1.933972,0.723831,0.586479,1.314679,0.617809,0.676216,2.181135,1.613333,1.374005
918,0.622346,1.154894,0.342932,1.017039,0.726156,0.618245,0.841607,1.056617,0.481575,0.992708,1.013745,1.014806,1.134998,0.505018,0.467126,1.299456,1.144913,0.763852,1.148864,0.79126,1.513492,1.387199,1.183354,0.956953,0.701676,1.090033,0.851925,1.544244,1.208398,1.225166
919,0.935837,1.644119,1.317815,1.713272,0.331527,0.574278,0.994071,0.878582,1.511639,0.403156,1.209745,1.615472,1.509219,0.579198,0.808115,0.271152,0.563165,0.280006,0.415642,0.324612,0.504033,0.477933,1.366094,1.329681,0.571464,1.376137,1.220192,0.530795,0.568267,0.840044
920,1.263382,2.469805,1.558289,2.212115,1.891274,2.018085,2.299875,1.523041,1.410132,2.340854,2.455941,2.289988,2.510593,1.664351,1.921432,2.463735,2.524775,1.967977,2.476678,1.87388,2.697893,2.656506,2.613452,2.361523,2.109216,2.503114,2.27454,2.722018,2.57804,2.660662
921,0.915274,1.864158,0.956443,1.608881,1.460696,1.500199,1.725393,1.317485,0.804887,1.853614,1.867291,1.684381,1.907566,1.21542,1.368191,2.059876,2.023926,1.527792,2.0014,1.472162,2.291602,2.211561,2.019254,1.763066,1.588752,1.905327,1.68064,2.319157,2.083205,2.125175
922,0.742503,1.748092,0.826761,1.512622,1.274981,1.319762,1.56443,1.164551,0.708122,1.669785,1.716741,1.574002,1.777835,1.029522,1.196644,1.87451,1.84182,1.341872,1.81677,1.287752,2.106012,2.025752,1.874418,1.624172,1.40899,1.765277,1.535566,2.133658,1.900438,1.949653
923,0.561744,1.755794,1.201835,1.747837,0.269737,0.675574,1.160649,0.482296,1.353151,0.72638,1.390236,1.683519,1.653795,0.374272,0.841311,0.655311,0.917133,0.329527,0.795773,0.162799,0.886363,0.888838,1.565258,1.460546,0.726836,1.541314,1.341135,0.908333,0.940179,1.16776
