id_votante,id_centro,distancia
1009,11,1.433741
1009,12,1.080838
1009,13,1.364955
1009,14,1.309967
1009,15,1.155267
1009,16,2.104262
1009,17,1.871718
1009,18,1.574307
1009,19,1.911043
1009,20,1.599068
1009,21,2.310769
1009,22,2.164864
1009,23,1.542491
1009,24,1.273991
1009,25,1.439398
1009,26,1.411195
1009,27,1.232143
1009,28,2.342176
1009,29,1.939862
1009,30,1.871366
1010,1,0.464036
1010,2,1.955046
1010,3,1.300592
1010,4,1.91238
1010,5,0.51809
1010,6,0.907912
1010,7,1.39162
1010,8,0.215454
1010,9,1.416161
1010,10,0.993252
1010,11,1.620886
1010,12,1.865127
1010,13,1.867674
1010,14,0.523164
1010,15,1.039042
1010,16,0.88542
1010,17,1.184377
1010,18,0.588123
1010,19,1.061426
1010,20,0.420728
1010,21,1.106865
1010,22,1.137864
1010,23,1.799274
1010,24,1.672663
1010,25,0.969917
1010,26,1.764399
1010,27,1.552162
1010,28,1.124975
1010,29,1.206955
1010,30,1.433149
1011,1,1.216097
1011,2,1.810915
1011,3,1.588949
1011,4,1.920643
1011,5,0.626275
1011,6,0.80856
1011,7,1.153528
1011,8,1.089775
1011,9,1.790564
1011,10,0.51179
1011,11,1.346957
1011,12,1.807889
1011,13,1.659116
1011,14,0.873987
1011,15,1.049087
1011,16,0.038961
1011,17,0.584795
1011,18,0.570752
1011,19,0.422864
1011,20,0.612211
1011,21,0.220462
1011,22,0.300996
1011,23,1.482169
1011,24,1.49481
1011,25,0.779837
1011,26,1.516811
1011,27,1.395951
1011,28,0.242938
1011,29,0.554646
1011,30,0.861751
1012,1,1.321179
1012,2,2.270514
1012,3,1.392337
1012,4,1.990751
1012,5,1.907006
1012,6,1.965488
1012,7,2.183313
1012,8,1.661862
1012,9,1.212146
1012,10,2.315638
1012,11,2.315405
1012,12,2.085084
1012,13,2.331599
1012,14,1.665443
1012,15,1.832958
1012,16,2.500936
1012,17,2.488174
1012,18,1.97747
1012,19,2.461565
1012,20,1.90883
1012,21,2.734383
1012,22,2.665341
1012,23,2.46069
1012,24,2.199148
1012,25,2.054307
1012,26,2.341881
1012,27,2.123988
1012,28,2.760925
1012,29,2.54677
1012,30,2.590869
1013,1,1.048275
1013,2,1.043867
1013,3,0.91
1013,4,1.137527
1013,5,0.525443
1013,6,0.172594
1013,7,0.39371
1013,8,1.242394
1013,9,1.134782
1013,10,0.28936
1013,11,0.615143
1013,12,1.026351
1013,13,0.908568
1013,14,0.603453
1013,15,0.331679
1013,16,0.74454
1013,17,0.38584
1013,18,0.466101
1013,19,0.439864
1013,20,0.630453
1013,21,0.892664
1013,22,0.704601
1013,23,0.781493
1013,24,0.728718
1013,25,0.08259
1013,26,0.778252
1013,27,0.621153
1013,28,0.924704
1013,29,0.453406
1013,30,0.474623
1014,1,1.533404
1014,2,0.717769
1014,3,1.089833
1014,4,0.94715
1014,5,1.049871
1014,6,0.669473
1014,7,0.270911
1014,8,1.765183
1014,9,1.309259
1014,10,0.677459
1014,11,0.245158
1014,12,0.793742
1014,13,0.539968
1014,14,1.106625
1014,15,0.658429
1014,16,1.130822
1014,17,0.591983
1014,18,0.988064
1014,19,0.747114
1014,20,1.154062
1014,21,1.194863
1014,22,0.967869
1014,23,0.320107
1014,24,0.444661
1014,25,0.597437
1014,26,0.392121
1014,27,0.419435
1014,28,1.223037
1014,29,0.640771
1014,30,0.368253
1015,1,1.309179
1015,2,0.534013
1015,3,0.713969
1015,4,0.645105
1015,5,0.96975
1015,6,0.565378
1015,7,0.158474
1015,8,1.62467
1015,9,0.928242
1015,10,0.781638
1015,11,0.224241
1015,12,0.518922
1015,13,0.419346
1015,14,0.937577
1015,15,0.418309
1015,16,1.251581
1015,17,0.792648
1015,18,0.933016
1015,19,0.90844
1015,20,1.078617
1015,21,1.376962
1015,22,1.167216
1015,23,0.395055
1015,24,0.22614
1015,25,0.541938
1015,26,0.321606
1015,27,0.109521
1015,28,1.408198
1015,29,0.858063
1015,30,0.677179
1016,1,1.384505
1016,2,0.664748
1016,3,0.432936
1016,4,0.366351
1016,5,1.389438
1016,6,1.085624
1016,7,0.897724
1016,8,1.826993
1016,9,0.454089
1016,10,1.427221
1016,11,0.89167
1016,12,0.475734
1016,13,0.769594
1016,14,1.225041
1016,15,0.845281
1016,16,1.857186
1016,17,1.494192
1016,18,1.394679
1016,19,1.577154
1016,20,1.480873
1016,21,2.027661
1016,22,1.842361
1016,23,0.969652
1016,24,0.708317
1016,25,1.12068
1016,26,0.835107
1016,27,0.697863
1016,28,2.05982
1016,29,1.562885
1016,30,1.41914
1017,1,0.828325
1017,2,2.155175
1017,3,1.230944
1017,4,1.929636
1017,5,1.456556
1017,6,1.599681
1017,7,1.913335
1017,8,1.117909
1017,9,1.127296
1017,10,1.911888
1017,11,2.085228
1017,12,1.985095
1017,13,2.173584
1017,14,1.232259
1017,15,1.521845
1017,16,2.028604
1017,17,2.09825
1017,18,1.533748
1017,19,2.045148
1017,20,1.438446
1017,21,2.262826
1017,22,2.221608
1017,23,2.250963
1017,24,2.010675
1017,25,1.691063
1017,26,2.149302
1017,27,1.914472
1017,28,2.287122
1017,29,2.1499
1017,30,2.245476
1018,1,1.482977
1018,2,0.300023
1018,3,0.747592
1018,4,0.442499
1018,5,1.196407
1018,6,0.796148
1018,7,0.373607
1018,8,1.828774
1018,9,0.930937
1018,10,1.013006
1018,11,0.265354
1018,12,0.297413
1018,13,0.221608
1018,14,1.143104
1018,15,0.623297
1018,16,1.484603
1018,17,1.008214
1018,18,1.163727
1018,19,1.133709
1018,20,1.304712
1018,21,1.602444
1018,22,1.387949
1018,23,0.33845
1018,24,0.071508
1018,25,0.777243
1018,26,0.208334
1018,27,0.127767
1018,28,1.633285
1018,29,1.070873
1018,30,0.85425
1019,1,1.040288
1019,2,0.860236
1019,3,0.0887
1019,4,0.641643
1019,5,1.09502
1019,6,0.851081
1019,7,0.82154
1019,8,1.485426
1019,9,0.22984
1019,10,1.222604
1019,11,0.903832
1019,12,0.686912
1019,13,0.901677
1019,14,0.906947
1019,15,0.618958
1019,16,1.612447
1019,17,1.327097
1019,18,1.112598
1019,19,1.379854
1019,20,1.177704
1019,21,1.803499
1019,22,1.640036
1019,23,1.034857
1019,24,0.76954
1019,25,0.907094
1019,26,0.912066
1019,27,0.704748
1019,28,1.835483
1019,29,1.395876
1019,30,1.315867
1020,1,0.827503
1020,2,0.924723
1020,3,0.304811
1020,4,0.825547
1020,5,0.743585
1020,6,0.49837
1020,7,0.607843
1020,8,1.222445
1020,9,0.523126
1020,10,0.87674
1020,11,0.769229
1020,12,0.799054
1020,13,0.892951
1020,14,0.580714
1020,15,0.282988
1020,16,1.252685
1020,17,0.999744
1020,18,0.755496
1020,19,1.035251
1020,20,0.832779
1020,21,1.446875
1020,22,1.290921
1020,23,0.937358
1020,24,0.711917
1020,25,0.563507
1020,26,0.843922
1020,27,0.605675
1020,28,1.478735
1020,29,1.067127
1020,30,1.034746
1021,1,0.194815
1021,2,1.854098
1021,3,1.108314
1021,4,1.769205
1021,5,0.579409
1021,6,0.894976
1021,7,1.353714
1021,8,0.290285
1021,9,1.194559
1021,10,1.080256
1021,11,1.576498
1021,12,1.74258
1021,13,1.789765
1021,14,0.457474
1021,15,0.96391
1021,16,1.080933
1021,17,1.27693
1021,18,0.661228
1021,19,1.180104
1021,20,0.519678
1021,21,1.312256
1021,22,1.305524
1021,23,1.757879
1021,24,1.595707
1021,25,0.973775
1021,26,1.703494
1021,27,1.476315
1021,28,1.334088
1021,29,1.312387
1021,30,1.494467
1022,1,1.437966
1022,2,3.030125
1022,3,2.110972
1022,4,2.822939
1022,5,2.052282
1022,6,2.314662
1022,7,2.706544
1022,8,1.435977
1022,9,2.02682
1022,10,2.551261
1022,11,2.902158
1022,12,2.867676
1022,13,3.030247
1022,14,1.887394
1022,15,2.2999
1022,16,2.519973
1022,17,2.747702
1022,18,2.134392
1022,19,2.654477
1022,20,1.992789
1022,21,2.739605
1022,22,2.766921
1022,23,3.076969
1022,24,2.855388
1022,25,2.402644
1022,26,2.988263
1022,27,2.749866
1022,28,2.756331
1022,29,2.785645
1022,30,2.948524
1023,1,1.044945
1023,2,1.176747
1023,3,1.023865
1023,4,1.276647
1023,5,0.461839
1023,6,0.231385
1023,7,0.521338
1023,8,1.185979
1023,9,1.244942
1023,10,0.15713
1023,11,0.734213
1023,12,1.164346
1023,13,1.035822
1023,14,0.595097
1023,15,0.446796
1023,16,0.605541
1023,17,0.299374
1023,18,0.389757
1023,19,0.314262
1023,20,0.557646
1023,21,0.756059
1023,22,0.575344
1023,23,0.892086
1023,24,0.860633
1023,25,0.15887
1023,26,0.900985
1023,27,0.756117
1023,28,0.788176
1023,29,0.360036
1023,30,0.469838
1024,1,1.850073
1024,2,2.839437
1024,3,1.97979
1024,4,2.547263
1024,5,2.464343
1024,6,2.549988
1024,7,2.775614
1024,8,2.124145
1024,9,1.790877
1024,10,2.892517
1024,11,2.905144
1024,12,2.651913
1024,13,2.910199
1024,14,2.228999
1024,15,2.423919
1024,16,3.047786
1024,17,3.069278
1024,18,2.538281
1024,19,3.034915
1024,20,2.455359
1024,21,3.282129
1024,22,3.228335
1024,23,3.047584
1024,24,2.784115
1024,25,2.639617
1024,26,2.926756
1024,27,2.712177
1024,28,3.307222
1024,29,3.126256
1024,30,3.180178
1025,1,0.092372
1025,2,1.732696
1025,3,0.904119
1025,4,1.603963
1025,5,0.708668
1025,6,0.912595
1025,7,1.315069
1025,8,0.550864
1025,9,0.953381
1025,10,1.181589
1025,11,1.52272
1025,12,1.600188
1025,13,1.694416
1025,14,0.498887
1025,15,0.907973
1025,16,1.27998
1025,17,1.373938
1025,18,0.787524
1025,19,1.305993
1025,20,0.68847
1025,21,1.514331
1025,22,1.472464
1025,23,1.702156
1025,24,1.506402
1025,25,1.001579
1025,26,1.628441
1025,27,1.392001
1025,28,1.539244
1025,29,1.420355
1025,30,1.55265
1026,1,1.373043
1026,2,1.440604
1026,3,1.439267
1026,4,1.605406
1026,5,0.733516
1026,6,0.650166
1026,7,0.805819
1026,8,1.39511
1026,9,1.662339
1026,10,0.273636
1026,11,0.959185
1026,12,1.472476
1026,13,1.273455
1026,14,0.94159
1026,15,0.860288
1026,16,0.432405
1026,17,0.168077
1026,18,0.651819
1026,19,0.128974
1026,20,0.788258
1026,21,0.447184
1026,22,0.219544
1026,23,1.068407
1026,24,1.13337
1026,25,0.576246
1026,26,1.125778
1026,27,1.053855
1026,28,0.474865
1026,29,0.107944
1026,30,0.407624
1027,1,1.859863
1027,2,2.271889
1027,3,2.213192
1027,4,2.44325
1027,5,1.284153
1027,6,1.412377
1027,7,1.643866
1027,8,1.66048
1027,9,2.424265
1027,10,1.049724
1027,11,1.788742
1027,12,2.310254
1027,13,2.099963
1027,14,1.531896
1027,15,1.647664
1027,16,0.683479
1027,17,1.006117
1027,18,1.226103
1027,19,0.900399
1027,20,1.266972
1027,21,0.463779
1027,22,0.635357
1027,23,1.87967
1027,24,1.968981
1027,25,1.36137
1027,26,1.951478
1027,27,1.89183
1027,28,0.432706
1027,29,0.942671
1027,30,1.197392
1028,1,1.062107
1028,2,0.799904
1028,3,0.126944
1028,4,0.596229
1028,5,1.075778
1028,6,0.811227
1028,7,0.757039
1028,8,1.498405
1028,9,0.298139
1028,10,1.177677
1028,11,0.835576
1028,12,0.630417
1028,13,0.835905
1028,14,0.899064
1028,15,0.57494
1028,16,1.577972
1028,17,1.275618
1028,18,1.088556
1028,19,1.33396
1028,20,1.162499
1028,21,1.76427
1028,22,1.595782
1028,23,0.966465
1028,24,0.701421
1028,25,0.862591
1028,26,0.844012
1028,27,0.63632
1028,28,1.796346
1028,29,1.344589
1028,30,1.2558
1029,1,1.882097
1029,2,2.714096
1029,3,1.890472
1029,4,2.411019
1029,5,2.471427
1029,6,2.517808
1029,7,2.703524
1029,8,2.199753
1029,9,1.687306
1029,10,2.873951
1029,11,2.816953
1029,12,2.525281
1029,13,2.797419
1029,14,2.229299
1029,15,2.372324
1029,16,3.065483
1029,17,3.043041
1029,18,2.541514
1029,19,3.021636
1029,20,2.473246
1029,21,3.298969
1029,22,3.228658
1029,23,2.950284
1029,24,2.68347
1029,25,2.605365
1029,26,2.825256
1029,27,2.619836
1029,28,3.32548
1029,29,3.102927
1029,30,3.133311
1030,1,1.286803
1030,2,1.560302
1030,3,0.807464
1030,4,1.255578
1030,5,1.67094
1030,6,1.566102
1030,7,1.627223
1030,8,1.745473
1030,9,0.581424
1030,10,1.946563
1030,11,1.704859
1030,12,1.371294
1030,13,1.651763
1030,14,1.429605
1030,15,1.366982
1030,16,2.259503
1030,17,2.082202
1030,18,1.71868
1030,19,2.104588
1030,20,1.717092
1030,21,2.476601
1030,22,2.349024
1030,23,1.821827
1030,24,1.553066
1030,25,1.640972
1030,26,1.69218
1030,27,1.503672
1030,28,2.507159
1030,29,2.148844
1030,30,2.108338
1031,1,1.416536
1031,2,2.902446
1031,3,1.978234
1031,4,2.674807
1031,5,2.052461
1031,6,2.273544
1031,7,2.632059
1031,8,1.503267
1031,9,1.869898
1031,10,2.542356
1031,11,2.815355
1031,12,2.732483
1031,13,2.917724
1031,14,1.863391
1031,15,2.2306
1031,16,2.562017
1031,17,2.736732
1031,18,2.134248
1031,19,2.657698
1031,20,2.005872
1031,21,2.788844
1031,22,2.793781
1031,23,2.985207
1031,24,2.751109
1031,25,2.363799
1031,26,2.888085
1031,27,2.651444
1031,28,2.808163
1031,29,2.78022
1031,30,2.917352
1032,1,0.735682
1032,2,1.870579
1032,3,0.947201
1032,4,1.63986
1032,5,1.310642
1032,6,1.391288
1032,7,1.663043
1032,8,1.124539
1032,9,0.836651
1032,10,1.729254
1032,11,1.823274
1032,12,1.69827
1032,13,1.895454
1032,14,1.07015
1032,15,1.284834
1032,16,1.904551
1032,17,1.90702
1032,18,1.381703
1032,19,1.871995
1032,20,1.312817
1032,21,2.137888
1032,22,2.07051
1032,23,1.984318
1032,24,1.737836
1032,25,1.481772
1032,26,1.878066
1032,27,1.646022
1032,28,2.164515
1032,29,1.963362
1032,30,2.02929
1033,1,1.138876
1033,2,1.433724
1033,3,1.287126
1033,4,1.552505
1033,5,0.49819
1033,6,0.484379
1033,7,0.776678
1033,8,1.166105
1033,9,1.502753
1033,10,0.13493
1033,11,0.970222
1033,12,1.43497
1033,13,1.281802
1033,14,0.713699
1033,15,0.718119
1033,16,0.338607
1033,17,0.252092
1033,18,0.416888
1033,19,0.111048
1033,20,0.552668
1033,21,0.47576
1033,22,0.311059
1033,23,1.109534
1033,24,1.117798
1033,25,0.432466
1033,26,1.140012
1033,27,1.020582
1033,28,0.507909
1033,29,0.258939
1033,30,0.53239
1034,1,1.513281
1034,2,2.621396
1034,3,1.729067
1034,4,2.346764
1034,5,2.135352
1034,6,2.243178
1034,7,2.499541
1034,8,1.779116
1034,9,1.559948
1034,10,2.575538
1034,11,2.643829
1034,12,2.437281
1034,13,2.675985
1034,14,1.904234
1034,15,2.132503
1034,16,2.713088
1034,17,2.756389
1034,18,2.210848
1034,19,2.714478
1034,20,2.12181
1034,21,2.947399
1034,22,2.900528
1034,23,2.794889
1034,24,2.536912
1034,25,2.333778
1034,26,2.679448
1034,27,2.45655
1034,28,2.97195
1034,29,2.811391
1034,30,2.88108
1035,1,1.634649
1035,2,0.282698
1035,3,0.932481
1035,4,0.545629
1035,5,1.293988
1035,6,0.887032
1035,7,0.412297
1035,8,1.957113
1035,9,1.115382
1035,10,1.041314
1035,11,0.206539
1035,12,0.384934
1035,13,0.108425
1035,14,1.270036
1035,15,0.750285
1035,16,1.512867
1035,17,1.000961
1035,18,1.251751
1035,19,1.142787
1035,20,1.403037
1035,21,1.60581
1035,22,1.383133
1035,23,0.173471
1035,24,0.128556
1035,25,0.850652
1035,26,0.044381
1035,27,0.239226
1035,28,1.635403
1035,29,1.057422
1035,30,0.802673
1036,1,0.725009
1036,2,1.263818
1036,3,0.849044
1036,4,1.281274
1036,5,0.231882
1036,6,0.183665
1036,7,0.668332
1036,8,0.917248
1036,9,1.048607
1036,10,0.428374
1036,11,0.897982
1036,12,1.202669
1036,13,1.158056
1036,14,0.275395
1036,15,0.361771
1036,16,0.709172
1036,17,0.61154
1036,18,0.212833
1036,19,0.573345
1036,20,0.340075
1036,21,0.917736
1036,22,0.795285
1036,23,1.075431
1036,24,0.965159
1036,25,0.253302
1036,26,1.046165
1036,27,0.846147
1036,28,0.948726
1036,29,0.664274
1036,30,0.785829
1037,1,1.286329
1037,2,2.862214
1037,3,1.942694
1037,4,2.654566
1037,5,1.909002
1037,6,2.159746
1037,7,2.544825
1037,8,1.318188
1037,9,1.858847
1037,10,2.405809
1037,11,2.738497
1037,12,2.699433
1037,13,2.863444
1037,14,1.736308
1037,15,2.138782
1037,16,2.393362
1037,17,2.601825
1037,18,1.991161
1037,19,2.513163
1037,20,1.853878
1037,21,2.616379
1037,22,2.634432
1037,23,2.912654
1037,24,2.68937
1037,25,2.248414
1037,26,2.822783
1037,27,2.584498
1037,28,2.63427
1037,29,2.641586
1037,30,2.796891
1038,1,0.905689
1038,2,1.885623
1038,3,1.471655
1038,4,1.932763
1038,5,0.448653
1038,6,0.796027
1038,7,1.243334
1038,8,0.719534
1038,9,1.645676
1038,10,0.664529
1038,11,1.463305
1038,12,1.844904
1038,13,1.75755
1038,14,0.66322
1038,15,1.014832
1038,16,0.377587
1038,17,0.817095
1038,18,0.442857
1038,19,0.661666
1038,20,0.374119
1038,21,0.585081
1038,22,0.652637
1038,23,1.623208
1038,24,1.573916
1038,25,0.809831
1038,26,1.627865
1038,27,1.461151
1038,28,0.601246
1038,29,0.814499
1038,30,1.0974
1039,1,0.623723
1039,2,1.641799
1039,3,0.717652
1039,4,1.423654
1039,5,1.128415
1039,6,1.169229
1039,7,1.424908
1039,8,1.068071
1039,9,0.632839
1039,10,1.518706
1039,11,1.584257
1039,12,1.473161
1039,13,1.660773
1039,14,0.881995
1039,15,1.050764
1039,16,1.728943
1039,17,1.690812
1039,18,1.19397
1039,19,1.665895
1039,20,1.145063
1039,21,1.959652
1039,22,1.876208
1039,23,1.745728
1039,24,1.500638
1039,25,1.258671
1039,26,1.640412
1039,27,1.407649
1039,28,1.9876
1039,29,1.749349
1039,30,1.801003
1040,1,1.495933
1040,2,2.369636
1040,3,1.515248
1040,4,2.07874
1040,5,2.076181
1040,6,2.121586
1040,7,2.319583
1040,8,1.837183
1040,9,1.322313
1040,10,2.4767
1040,11,2.442008
1040,12,2.182194
1040,13,2.440966
1040,14,1.833206
1040,15,1.98013
1040,16,2.671863
1040,17,2.646336
1040,18,2.145571
1040,19,2.624309
1040,20,2.080409
1040,21,2.904955
1040,22,2.832004
1040,23,2.581549
1040,24,2.317036
1040,25,2.209489
1040,26,2.459553
1040,27,2.247436
1040,28,2.93177
1040,29,2.705981
1040,30,2.740379
1041,1,1.394019
1041,2,1.659771
1041,3,1.592851
1041,4,1.813299
1041,5,0.759015
1041,6,0.790232
1041,7,1.017215
1041,8,1.339699
1041,9,1.809851
1041,10,0.416936
1041,11,1.179889
1041,12,1.684745
1041,13,1.494627
1041,14,0.994654
1041,15,1.019644
1041,16,0.273027
1041,17,0.385359
1041,18,0.684059
1041,19,0.265121
1041,20,0.784216
1041,21,0.223813
1041,22,0.008731
1041,23,1.29193
1041,24,1.349998
1041,25,0.73166
1041,26,1.347374
1041,27,1.265776
1041,28,0.251214
1041,29,0.331144
1041,30,0.62775
1042,1,0.430046
1042,2,1.430653
1042,3,0.552028
1042,4,1.267829
1042,5,0.793938
1042,6,0.821976
1042,7,1.115669
1042,8,0.899923
1042,9,0.589119
1042,10,1.168714
1042,11,1.29585
1042,12,1.282069
1042,13,1.417977
1042,14,0.546249
1042,15,0.722977
1042,16,1.394837
1042,17,1.341371
1042,18,0.854429
1042,19,1.316352
1042,20,0.824083
1042,21,1.622675
1042,22,1.530245
1042,23,1.467017
1042,24,1.241379
1042,25,0.912179
1042,26,1.374666
1042,27,1.136514
1042,28,1.651434
1042,29,1.399528
1042,30,1.459663
1043,1,0.870237
1043,2,1.463931
1043,3,0.565688
1043,4,1.209932
1043,5,1.267567
1043,6,1.211511
1043,7,1.36538
1043,8,1.334232
1043,9,0.404495
1043,10,1.585403
1043,11,1.489201
1043,12,1.283761
1043,13,1.511463
1043,14,1.022414
1043,15,1.04185
1043,16,1.863669
1043,17,1.737692
1043,18,1.320826
1043,19,1.740763
1043,20,1.306678
1043,21,2.086304
1043,22,1.973896
1043,23,1.633904
1043,24,1.373293
1043,25,1.293901
1043,26,1.515985
1043,27,1.29711
1043,28,2.116114
1043,29,1.801574
1043,30,1.802275
1044,1,1.220363
1044,2,0.729193
1044,3,0.269456
1044,4,0.475972
1044,5,1.236377
1044,6,0.952128
1044,7,0.826614
1044,8,1.661829
1044,9,0.335177
1044,10,1.307465
1044,11,0.862012
1044,12,0.545535
1044,13,0.799879
1044,14,1.06447
1044,15,0.712117
1044,16,1.723192
1044,17,1.390153
1044,18,1.245777
1044,19,1.461072
1044,20,1.325159
1044,21,1.902166
1044,22,1.725217
1044,23,0.967859
1044,24,0.699258
1044,25,0.99535
1044,26,0.837139
1044,27,0.660887
1044,28,1.934326
1044,29,1.459249
1044,30,1.342128
1045,1,0.897394
1045,2,1.841425
1045,3,1.437119
1045,4,1.890649
1045,5,0.413428
1045,6,0.752931
1045,7,1.198554
1045,8,0.735478
1045,9,1.614023
1045,10,0.620658
1045,11,1.418371
1045,12,1.801763
1045,13,1.712866
1045,14,0.635032
1045,15,0.973443
1045,16,0.354658
1045,17,0.775565
1045,18,0.402943
1045,19,0.621567
1045,20,0.3455
1045,21,0.57102
1045,22,0.624247
1045,23,1.578236
1045,24,1.529478
1045,25,0.765536
1045,26,1.583002
1045,27,1.41693
1045,28,0.589181
1045,29,0.774624
1045,30,1.055107
1046,1,1.013028
1046,2,1.380094
1046,3,1.165454
1046,4,1.473674
1046,5,0.377098
1046,6,0.366966
1046,7,0.72447
1046,8,1.073111
1046,9,1.3777
1046,10,0.136059
1046,11,0.934529
1046,12,1.365072
1046,13,1.23847
1046,14,0.581198
1046,15,0.606302
1046,16,0.410903
1046,17,0.326473
1046,18,0.294941
1046,19,0.232098
1046,20,0.445693
1046,21,0.586628
1046,22,0.443183
1046,23,1.087714
1046,24,1.063995
1046,25,0.330999
1046,26,1.102329
1046,27,0.959039
1046,28,0.618617
1046,29,0.356844
1046,30,0.581773
1047,1,1.356942
1047,2,2.938945
1047,3,2.019408
1047,4,2.731074
1047,5,1.976253
1047,6,2.231884
1047,7,2.619639
1047,8,1.373957
1047,9,1.934891
1047,10,2.474071
1047,11,2.814016
1047,12,2.776154
1047,13,2.939957
1047,14,1.806811
1047,15,2.213353
1047,16,2.453553
1047,17,2.670291
1047,18,2.05841
1047,19,2.579696
1047,20,1.919243
1047,21,2.675151
1047,22,2.697216
1047,23,2.988402
1047,24,2.765661
1047,25,2.320284
1047,26,2.898911
1047,27,2.660587
1047,28,2.692539
1047,29,2.709295
1047,30,2.867754
1048,1,0.993509
1048,2,0.770141
1048,3,0.250329
1048,4,0.651408
1048,5,0.902038
1048,6,0.607891
1048,7,0.573401
1048,8,1.39661
1048,9,0.475637
1048,10,0.96988
1048,11,0.688863
1048,12,0.632596
1048,13,0.759674
1048,14,0.752909
1048,15,0.368953
1048,16,1.378281
1048,17,1.066996
1048,18,0.905832
1048,19,1.125696
1048,20,0.99592
1048,21,1.559752
1048,22,1.3881
1048,23,0.841292
1048,24,0.593145
1048,25,0.655337
1048,26,0.73287
1048,27,0.502356
1048,28,1.591881
1048,29,1.135926
1048,30,1.055956
1049,1,1.12073
1049,2,2.743719
1049,3,1.832275
1049,4,2.550817
1049,5,1.733926
1049,6,1.998565
1049,7,2.397441
1049,8,1.130184
1049,9,1.767071
1049,10,2.232764
1049,11,2.596767
1049,12,2.586468
1049,13,2.735597
1049,14,1.569704
1049,15,1.990161
1049,16,2.208356
1049,17,2.429196
1049,18,1.816049
1049,19,2.336511
1049,20,1.675309
1049,21,2.430244
1049,22,2.45211
1049,23,2.773077
1049,24,2.557266
1049,25,2.086114
1049,26,2.687982
1049,27,2.449436
1049,28,2.447785
1049,29,2.467254
1049,30,2.630775
1050,1,0.966471
1050,2,1.527798
1050,3,1.249323
1050,4,1.607966
1050,5,0.329661
1050,6,0.476574
1050,7,0.874799
1050,8,0.964122
1050,9,1.451889
1050,10,0.279958
1050,11,1.087988
1050,12,1.505282
1050,13,1.389708
1050,14,0.568916
1050,15,0.715697
1050,16,0.30591
1050,17,0.448985
1050,18,0.256542
1050,19,0.313121
1050,20,0.362357
1050,21,0.518747
1050,22,0.435789
1050,23,1.242677
1050,24,1.212426
1050,25,0.461753
1050,26,1.255115
1050,27,1.104865
1050,28,0.548937
1050,29,0.461842
1050,30,0.721047
1051,1,1.481883
1051,2,0.274409
1051,3,0.707401
1051,4,0.372092
1051,5,1.226481
1051,6,0.832
1051,7,0.433993
1051,8,1.841547
1051,9,0.880641
1051,10,1.067886
1051,11,0.338719
1051,12,0.233662
1051,13,0.245339
1051,14,1.159011
1051,15,0.644186
1051,16,1.537744
1051,17,1.071281
1051,18,1.198005
1051,19,1.192799
1051,20,1.333958
1051,21,1.661605
1051,22,1.449369
1051,23,0.402535
1051,24,0.142565
1051,25,0.820012
1051,26,0.268932
1051,27,0.185516
1051,28,1.692675
1051,29,1.134902
1051,30,0.924639
1052,1,1.311703
1052,2,0.75453
1052,3,0.363742
1052,4,0.463845
1052,5,1.355298
1052,6,1.073791
1052,7,0.930986
1052,8,1.761094
1052,9,0.357616
1052,10,1.427696
1052,11,0.947007
1052,12,0.565756
1052,13,0.849285
1052,14,1.178313
1052,15,0.833676
1052,16,1.844939
1052,17,1.506959
1052,18,1.366104
1052,19,1.580711
1052,20,1.442687
1052,21,2.023364
1052,22,1.845155
1052,23,1.037848
1052,24,0.772114
1052,25,1.116258
1052,26,0.90434
1052,27,0.748543
1052,28,2.055529
1052,29,1.575998
1052,30,1.44999
1053,1,1.299479
1053,2,0.545377
1053,3,0.711543
1053,4,0.6541
1053,5,0.958303
1053,6,0.553901
1053,7,0.151671
1053,8,1.613782
1053,9,0.92689
1053,10,0.771401
1053,11,0.230758
1053,12,0.529008
1053,13,0.430685
1053,14,0.926734
1053,15,0.407781
1053,16,1.241076
1053,17,0.784026
1053,18,0.921538
1053,19,0.898856
1053,20,1.067176
1053,21,1.367275
1053,22,1.158001
1053,23,0.403278
1053,24,0.237593
1053,25,0.530591
1053,26,0.331912
1053,27,0.120916
1053,28,1.398545
1053,29,0.849647
1053,30,0.671755
1054,1,1.191997
1054,2,0.558622
1054,3,0.445396
1054,4,0.507899
1054,5,0.999634
1054,6,0.638683
1054,7,0.422136
1054,8,1.568367
1054,9,0.649789
1054,10,0.950897
1054,11,0.484141
1054,12,0.44609
1054,13,0.534344
1054,14,0.896419
1054,15,0.411963
1054,16,1.397912
1054,17,1.007689
1054,18,0.985432
1054,19,1.096586
1054,20,1.102754
1054,21,1.554523
1054,22,1.36169
1054,23,0.623535
1054,24,0.368479
1054,25,0.656061
1054,26,0.509619
1054,27,0.287103
1054,28,1.586557
1054,29,1.076213
1054,30,0.939299
1055,1,1.498145
1055,2,0.267231
1055,3,0.736403
1055,4,0.395473
1055,5,1.228963
1055,6,0.831385
1055,7,0.418896
1055,8,1.852164
1055,9,0.912122
1055,10,1.056717
1055,11,0.310172
1055,12,0.250458
1055,13,0.218381
1055,14,1.168049
1055,15,0.650549
1055,16,1.527747
1055,17,1.054531
1055,18,1.198386
1055,19,1.178901
1055,20,1.336882
1055,21,1.647709
1055,22,1.433867
1055,23,0.369321
1055,24,0.111688
1055,25,0.815764
1055,26,0.235676
1055,27,0.171161
1055,28,1.678623
